Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,2023-07-06,2023-07-07,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-17,2023-07-18,2023-07-19,Sum
0.03,0.0,-1.42,1.14,-4.59,-5.16,-2.96,5.49,-2.26,1.47,-5.66,-3.59,-4.72,-0.05,-1.55,2.64,-0.16,-0.98,-2.8,-1.27,-0.69,-1.45,-0.8,0.76,1.39,-2.71,-1.84,-31.77
0.03,-0.005,-1.39,0.73,-3.95,-5.42,-2.76,5.77,-2.2,1.33,-5.03,-3.59,-4.43,-0.81,-1.61,2.71,-0.16,-1.16,-2.86,-1.15,-0.98,-1.45,-0.8,0.91,1.39,-2.82,-1.84,-31.57
0.03,-0.01,-1.39,-0.11,-3.06,-6.62,-2.84,5.98,-2.25,1.56,-4.5,-2.73,-4.39,-0.81,-1.54,2.8,0.33,-1.11,-1.97,-1.58,-1.54,-1.94,-0.93,0.98,1.42,-2.84,-1.67,-30.75
0.03,-0.015,-0.93,-0.37,-3.06,-6.7,-2.84,5.64,-2.53,1.56,-4.5,-1.56,-4.39,-1.05,-1.54,2.85,0.33,-1.11,-1.73,-1.58,-1.46,-1.94,-1.24,1.26,2.33,-2.84,-1.1,-28.5
0.03,-0.02,-0.57,-0.37,-1.11,-6.66,-2.48,5.51,-2.58,1.27,-4.48,-1.09,-4.39,-1.86,-1.4,3.38,0.33,-2.01,-1.73,-0.6,-1.41,-1.42,-1.28,2.0,2.91,-2.84,-0.64,-23.52
0.03,-0.025,-0.26,-0.31,0.13,-6.44,-1.98,5.51,-2.18,1.32,-4.48,-0.45,-4.39,-1.86,-1.47,2.87,0.78,-1.6,-1.74,-0.6,-0.66,-1.1,-1.38,1.3,2.91,-2.5,0.22,-18.36
0.03,-0.03,-0.13,-0.56,0.13,-6.23,-1.64,5.51,-2.18,1.98,-4.48,-1.28,-4.29,-1.61,-1.36,2.93,0.78,-1.36,-1.85,-2.35,-2.19,-1.93,-1.38,1.3,2.47,-2.23,0.42,-21.53
0.03,-0.035,-0.13,-0.97,0.18,-6.22,-1.17,4.95,-2.18,2.75,-4.13,-0.95,-4.52,-2.14,-1.07,2.4,-0.22,-1.36,-1.5,-3.69,-2.96,-1.61,-1.47,1.3,2.61,-1.64,0.42,-23.32
0.03,-0.04,-0.8,-0.58,0.34,-5.96,-1.14,4.95,-1.38,2.75,-4.13,-0.44,-5.07,-1.63,-1.08,1.97,-0.22,-1.57,-1.38,-3.74,-2.42,-1.86,-1.47,1.34,2.61,-0.87,0.33,-21.45
0.03,-0.045,-0.74,0.88,0.34,-5.97,-0.84,4.77,-0.67,3.57,-4.13,-0.44,-5.07,-0.87,-0.99,1.87,-0.22,-1.25,-1.38,-2.86,-2.0,-1.73,-1.27,1.34,2.65,-0.87,0.09,-15.79
0.03,-0.05,-0.97,0.88,0.34,-5.63,-0.82,5.32,-1.7,3.49,-3.39,0.45,-4.79,-0.87,-0.99,1.87,0.74,-1.25,-1.38,-2.86,-2.13,-1.61,-2.0,2.43,2.6,-0.87,0.09,-13.05
0.03,-0.055,-0.44,0.78,0.28,-2.28,-0.24,5.32,-2.16,3.49,-2.06,0.45,-4.79,-1.17,-0.91,2.28,0.56,-1.17,-1.33,-5.12,-2.13,-2.06,-2.0,2.43,1.85,-0.25,0.09,-10.58
0.03,-0.06,-1.35,0.77,0.28,-2.28,-0.24,5.32,-2.16,3.53,-2.06,0.45,-4.79,-1.69,-0.91,2.28,0.56,-1.17,-1.61,-5.12,-2.13,-2.04,-2.0,2.43,1.62,-0.25,0.09,-12.47
0.03,-0.065,-0.92,0.77,-0.12,-2.28,-0.57,4.32,-2.16,3.72,-2.15,0.62,-4.01,-1.69,-0.31,1.35,0.47,-3.17,-1.32,-5.12,-2.13,-1.23,-2.0,2.43,1.85,0.63,0.89,-12.13
0.03,-0.07,-0.92,0.77,-0.28,-2.29,-0.57,2.12,-0.58,3.48,-1.79,0.62,-2.33,-0.52,-0.31,1.95,0.47,-3.37,-1.61,-5.12,-1.15,-1.23,-1.18,2.55,1.85,0.43,0.89,-8.12
0.03,-0.075,-0.92,0.84,-0.28,-2.29,-0.52,0.79,-0.58,3.72,-1.79,0.62,-2.33,-0.52,-0.75,1.86,0.47,-3.37,-1.61,-5.12,-1.15,-1.23,-1.18,2.55,1.96,0.43,0.89,-9.51
0.03,-0.08,-0.92,1.0,-0.28,-1.54,-0.89,1.81,-0.3,3.22,-1.18,0.48,-2.32,-0.14,-0.88,3.37,-0.63,-4.13,-1.29,-6.0,0.64,-1.23,-1.15,2.55,2.09,0.43,0.89,-6.4
0.03,-0.085,-1.27,1.0,-0.28,-1.54,-0.89,1.81,-0.3,2.32,-1.18,0.48,-1.59,-0.14,-0.88,3.37,-0.63,-4.13,-1.29,-6.31,0.64,-1.23,-1.15,2.96,2.09,-0.16,0.89,-7.41
0.03,-0.09,-1.27,1.0,0.38,-1.54,0.01,1.81,-0.23,2.32,-1.18,0.48,-1.59,-0.14,-0.88,3.37,-0.63,-4.13,-1.29,-5.92,0.33,-1.23,-1.15,2.96,2.09,-0.16,0.89,-5.7
0.03,-0.095,-1.49,1.0,0.39,-1.21,0.01,1.82,-0.23,2.32,-1.18,1.22,-1.59,-0.14,-0.48,3.37,-0.63,-3.89,-1.37,-5.92,0.33,-1.23,-1.15,2.96,2.04,-0.38,0.89,-4.54
0.03,-0.1,-1.57,1.0,-0.13,-1.21,0.01,1.82,-0.23,1.99,-1.18,1.22,-1.59,-0.14,-0.56,4.19,-0.63,-3.89,-1.37,-5.97,0.33,-1.23,-1.15,2.96,1.69,-0.38,0.9,-5.12
0.03,-0.105,-1.57,1.0,-0.13,-1.92,-0.31,1.82,-0.23,1.99,-1.18,-0.14,-1.59,-0.37,-0.56,4.19,-0.63,-3.59,-1.37,-5.97,0.33,-1.37,-1.15,2.96,2.29,-0.38,0.9,-6.98
0.03,-0.11,-1.82,1.0,-0.48,-1.92,0.25,1.82,0.13,2.26,-1.18,-0.14,-1.59,0.04,-0.37,4.19,-0.75,-3.59,-1.37,-5.97,0.33,-1.37,-1.15,2.96,2.29,-0.38,0.9,-5.91
0.03,-0.115,-1.82,1.96,-1.03,-1.92,0.25,1.82,0.34,2.26,-1.18,-0.14,-0.46,0.04,-0.37,4.46,-0.75,-3.59,-1.37,-5.97,0.33,-1.37,-1.15,2.96,1.85,-0.38,0.9,-4.33
0.03,-0.12,-1.82,1.56,-1.03,-0.8,0.25,1.82,0.34,1.95,-1.18,0.6,-0.46,0.04,-0.37,4.46,-0.75,-3.59,-1.37,-5.97,0.33,-2.38,-1.15,2.96,1.85,-0.38,0.9,-4.19
0.03,-0.125,-1.82,2.07,-1.03,-1.12,0.25,0.68,0.16,0.73,-1.18,0.6,-0.46,0.04,-0.08,4.46,-0.54,-3.59,-1.37,-5.97,0.26,-2.05,-1.15,3.03,2.1,-0.38,0.9,-5.46
0.03,-0.13,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.18,0.6,0.82,0.04,-0.08,4.46,-0.54,-3.59,-0.8,-5.97,0.21,-2.05,-1.11,3.03,2.1,-0.38,0.9,-4.38
0.03,-0.135,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.26,0.6,0.82,0.04,-0.08,4.46,-0.54,-3.59,-0.8,-5.97,0.21,-2.05,-1.11,3.03,2.1,-0.38,0.9,-4.46
0.03,-0.14,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.26,0.63,0.82,0.04,-0.08,4.46,-0.54,-4.15,-0.8,-5.6,0.64,-2.09,-1.11,3.03,3.16,-0.06,0.9,-2.85
0.03,-0.145,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.26,0.63,0.82,0.04,0.0,4.46,-0.54,-4.15,-0.8,-5.6,0.64,-2.09,-1.11,3.03,3.16,-0.06,0.9,-2.77
0.03,-0.15,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.26,0.63,0.82,0.04,0.0,4.46,0.0,-4.15,-0.8,-5.6,0.64,-2.09,-0.92,3.03,3.16,-0.06,0.9,-3.25
0.03,-0.155,-1.49,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.26,0.63,0.82,0.04,0.0,4.46,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,3.03,3.16,-0.06,0.9,-2.59
0.03,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.26,0.63,0.82,0.04,0.0,4.46,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,3.03,3.16,-0.06,0.9,-2.5
0.03,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.21,-0.48,-1.26,0.63,0.82,0.04,0.0,4.46,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,3.16,-0.06,0.9,-1.93
0.03,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.26,0.32,0.82,0.04,0.0,4.46,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,3.16,-0.06,0.9,-2.25
0.03,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.26,0.32,0.0,0.04,0.0,4.8,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,3.16,-0.06,0.9,-2.73
0.03,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.26,0.32,0.0,0.04,0.0,4.8,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,3.16,-0.06,0.9,-2.73
0.03,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.58,-1.26,0.32,0.0,0.04,0.0,4.8,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,4.45,-0.06,0.9,-1.54
0.03,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-0.22,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-5.6,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-1.3
0.03,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-5.6,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-2.5
0.03,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-1.89
0.03,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-1.89
0.03,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-1.89
0.03,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.49
0.03,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.91
0.03,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.91
0.03,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-1.82
0.03,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.15
0.03,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.15
0.03,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.15
0.025,0.0,-1.42,1.15,-4.59,-4.89,-3.57,3.31,-2.57,0.7,-5.19,-3.63,-4.32,0.13,-2.16,2.64,-0.23,-0.98,-2.46,-0.96,-1.48,-1.51,-0.89,1.06,1.92,-2.36,-1.91,-34.21
0.025,-0.005,-1.39,0.74,-3.95,-5.15,-3.37,3.59,-2.51,0.56,-4.56,-3.63,-4.03,-0.63,-2.14,2.71,-0.23,-1.16,-2.52,-0.84,-1.77,-1.34,-0.89,1.21,1.92,-2.47,-1.91,-33.76
0.025,-0.01,-1.39,-0.1,-3.06,-5.92,-3.84,3.8,-2.56,0.79,-4.03,-2.77,-3.99,-0.63,-2.07,2.8,0.26,-1.11,-1.63,-1.27,-1.77,-1.83,-1.02,0.98,1.95,-2.49,-1.74,-32.64
0.025,-0.015,-0.93,-0.36,-3.06,-6.0,-3.84,3.46,-2.84,0.79,-4.03,-1.6,-3.99,-0.87,-2.07,2.85,0.26,-1.11,-1.39,-1.27,-1.69,-1.83,-1.33,1.26,2.86,-2.49,-1.17,-30.39
0.025,-0.02,-0.57,-0.36,-1.11,-5.96,-3.24,3.33,-2.89,0.5,-4.01,-1.13,-3.99,-1.68,-1.93,3.38,0.47,-2.01,-1.39,-0.29,-1.64,-1.62,-1.37,2.0,3.93,-2.49,-0.69,-24.76
0.025,-0.025,-0.26,-0.3,0.13,-5.74,-2.74,3.33,-2.49,0.55,-4.01,-0.49,-3.99,-1.68,-2.0,2.87,0.92,-1.6,-1.4,-0.29,-0.74,-1.42,-1.47,1.3,3.93,-2.15,-0.07,-19.81
0.025,-0.03,-0.13,-0.55,0.13,-5.53,-2.4,3.33,-2.49,1.21,-4.01,-1.32,-3.89,-1.43,-1.89,2.93,0.92,-1.36,-1.51,-2.04,-2.27,-2.25,-1.47,1.3,3.49,-1.88,0.13,-22.98
0.025,-0.035,-0.13,-0.96,0.18,-5.52,-1.92,1.83,-2.49,1.98,-3.66,-0.99,-4.12,-1.96,-1.6,2.4,-0.08,-1.36,-1.16,-3.38,-3.04,-1.93,-1.56,1.3,3.42,-1.29,0.61,-25.43
0.025,-0.04,-0.8,-0.57,0.34,-5.26,-1.89,1.83,-1.69,1.98,-3.66,-0.48,-4.67,-1.45,-1.41,1.97,-0.08,-1.57,-1.05,-3.43,-2.5,-2.18,-1.56,1.34,3.42,-0.52,0.52,-23.37
0.025,-0.045,-0.74,0.89,0.34,-5.27,-1.59,1.59,-0.98,2.8,-3.66,-0.48,-4.67,-0.69,-1.32,1.87,0.91,-1.25,-1.05,-2.69,-2.08,-2.05,-0.61,1.34,3.84,-0.52,0.28,-15.79
0.025,-0.05,-0.97,0.89,0.34,-4.93,-1.57,2.14,-2.01,2.72,-2.94,0.41,-4.6,-0.69,-1.32,1.87,1.79,-1.25,-1.05,-2.69,-2.21,-2.66,-1.34,2.43,3.72,-0.52,0.28,-14.16
0.025,-0.055,-0.44,0.79,0.28,-1.9,-0.99,2.14,-2.16,2.72,-2.06,0.18,-4.59,-0.99,-1.24,2.28,1.61,-1.17,-1.0,-5.12,-2.21,-3.11,-1.34,2.43,2.97,0.1,0.28,-12.54
0.025,-0.06,-1.35,0.78,0.28,-1.9,-0.99,2.14,-2.16,2.76,-2.06,0.18,-4.59,-1.51,-1.24,2.28,1.61,-1.17,-1.27,-5.12,-2.21,-3.09,-1.34,2.43,2.61,0.1,0.28,-14.55
0.025,-0.065,-0.92,0.78,-0.12,-1.9,-0.38,1.14,-2.16,2.95,-2.15,0.35,-3.81,-1.51,-0.64,1.35,1.52,-3.17,-0.98,-5.12,-2.21,-2.28,-1.34,2.43,2.84,0.63,0.88,-13.82
0.025,-0.07,-0.92,0.78,-0.28,-1.91,-0.38,1.66,-0.58,2.71,-1.79,0.35,-2.13,-0.34,-0.64,1.95,1.52,-3.37,-1.27,-5.12,-1.15,-2.28,-0.91,2.55,2.84,0.43,0.88,-7.4
0.025,-0.075,-0.92,0.85,-0.28,-1.91,-0.33,0.33,-0.58,2.95,-1.79,0.35,-2.13,-0.34,-1.08,1.86,1.52,-3.37,-1.27,-5.12,-1.15,-2.28,-0.91,2.55,2.95,0.43,0.88,-8.79
0.025,-0.08,-0.92,1.01,-0.28,-1.16,-0.7,1.35,-0.3,2.45,-1.18,0.21,-2.12,0.04,-1.21,3.37,0.42,-4.13,-0.95,-6.0,0.64,-2.28,-0.88,2.55,3.08,0.43,0.88,-5.68
0.025,-0.085,-1.27,1.01,-0.28,-1.16,-0.7,1.35,-0.3,1.62,-1.18,0.21,-1.39,0.04,-1.21,3.37,0.42,-4.13,-0.95,-6.31,0.64,-2.28,-0.88,2.96,3.08,-0.16,0.88,-6.62
0.025,-0.09,-1.27,1.3,0.38,-1.16,0.01,1.35,-0.23,1.62,-1.18,0.21,-1.39,0.04,-0.9,3.37,0.42,-4.13,-0.95,-5.92,0.33,-2.28,-0.88,2.96,3.08,-0.16,0.88,-4.5
0.025,-0.095,-1.49,0.49,0.39,-1.21,0.01,1.82,-0.23,1.62,-1.18,0.95,-1.39,0.04,-0.5,3.37,0.42,-3.89,-1.03,-5.92,0.33,-2.28,-0.88,2.96,3.03,-0.38,0.88,-4.07
0.025,-0.1,-1.57,0.49,-0.13,-1.21,0.01,1.82,-0.23,1.29,-1.18,0.95,-1.39,0.04,-0.58,4.19,0.42,-3.89,-1.03,-5.97,0.33,-2.28,-0.88,2.96,2.68,-0.38,0.89,-4.65
0.025,-0.105,-1.57,0.49,-0.13,-1.92,-0.31,1.82,-0.23,1.29,-1.18,-0.41,-1.39,-0.19,-0.58,4.19,0.42,-3.59,-1.03,-5.97,0.33,-2.42,-0.88,2.96,2.9,-0.38,0.89,-6.89
0.025,-0.11,-1.82,0.49,-0.48,-1.92,0.25,1.82,0.13,1.56,-1.18,-0.41,-1.39,0.04,-0.45,4.19,0.3,-3.59,-1.03,-5.97,0.33,-2.42,-0.88,2.96,2.9,-0.38,0.35,-6.6
0.025,-0.115,-1.82,1.96,-1.03,-1.92,0.25,1.82,0.34,1.56,-1.18,-0.41,-0.26,0.04,-0.45,4.46,0.3,-3.59,-1.03,-5.97,0.33,-2.42,-0.88,2.96,2.46,-0.38,0.35,-4.51
0.025,-0.12,-1.82,1.56,-1.03,-0.8,0.25,1.82,0.34,1.25,-1.18,0.33,-0.26,0.04,-0.45,4.46,0.3,-3.59,-1.03,-5.97,0.33,-2.38,-0.88,2.96,2.46,-0.38,0.35,-3.32
0.025,-0.125,-1.82,2.07,-1.03,-1.12,0.25,0.68,0.16,0.73,-1.18,0.33,-0.26,0.04,-0.16,4.46,0.51,-3.59,-1.03,-5.97,0.26,-2.05,-0.88,3.03,2.87,-0.38,0.9,-3.18
0.025,-0.13,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.18,0.33,0.82,0.04,-0.16,4.46,0.51,-3.59,-0.46,-5.97,0.21,-2.05,-0.84,3.03,2.87,-0.38,0.9,-2.3
0.025,-0.135,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.26,0.33,0.82,0.04,-0.16,4.46,0.51,-3.59,-0.46,-5.97,0.21,-2.05,-0.84,3.03,2.87,-0.38,0.9,-2.38
0.025,-0.14,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.26,0.63,0.82,0.04,-0.16,4.46,0.51,-4.15,-0.46,-5.6,0.64,-2.09,-0.84,3.03,3.93,-0.06,0.9,-0.5
0.025,-0.145,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-1.26,0.63,0.82,0.04,0.0,4.46,0.51,-4.15,-0.46,-5.6,0.64,-2.09,-0.84,3.03,3.93,-0.06,0.9,-0.34
0.025,-0.15,-1.82,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.26,0.63,0.82,0.04,0.0,4.46,1.05,-4.15,-0.46,-5.6,0.64,-2.09,-0.92,3.03,3.93,-0.06,0.9,-1.09
0.025,-0.155,-1.49,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.26,0.63,0.82,0.04,0.0,4.46,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,3.03,3.93,-0.06,0.9,-0.43
0.025,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-1.26,0.63,0.82,0.04,0.0,4.46,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,3.03,3.93,-0.06,0.9,-0.34
0.025,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.21,-0.48,-1.26,0.63,0.82,0.04,0.0,4.46,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,3.93,-0.06,0.9,0.23
0.025,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.26,0.32,0.82,0.04,0.0,4.46,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,3.93,-0.06,0.9,-0.09
0.025,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.26,0.32,0.0,0.04,0.0,4.8,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,3.93,-0.06,0.9,-0.57
0.025,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-1.26,0.32,0.0,0.04,0.0,4.8,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,3.93,-0.06,0.9,-0.57
0.025,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.58,-1.26,0.32,0.0,0.04,0.0,4.8,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,4.45,-0.06,0.9,-0.15
0.025,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-0.22,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-5.6,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,0.09
0.025,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-5.6,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-1.11
0.025,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.5
0.025,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.5
0.025,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.5
0.025,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.26,1.09,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,0.9
0.025,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,0.48
0.025,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,1.09,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,0.48
0.025,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,-0.43
0.025,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,0.19
0.025,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,0.19
0.025,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.68,0.18,0.0,0.04,0.0,4.8,1.67,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,0.19
0.02,0.0,-1.95,-0.15,-4.41,-5.18,-3.24,3.31,-2.57,0.3,-6.18,-3.77,-4.42,-0.07,-1.59,2.5,0.22,-1.34,-2.41,-0.96,-0.94,-1.62,-1.5,1.06,1.99,-2.41,-1.9,-37.23
0.02,-0.005,-1.92,-0.56,-3.77,-5.44,-3.04,3.59,-2.51,0.16,-5.55,-3.77,-4.13,-0.81,-1.57,2.57,0.22,-1.52,-2.47,-0.84,-1.23,-1.45,-1.32,1.21,1.99,-2.52,-1.9,-36.58
0.02,-0.01,-1.92,-1.92,-2.88,-6.21,-3.41,3.8,-2.56,0.05,-5.02,-2.91,-4.09,-0.45,-1.03,2.66,0.71,-1.47,-1.58,-1.27,-1.23,-1.94,-1.21,0.98,2.02,-2.54,-1.84,-35.26
0.02,-0.015,-1.46,-2.18,-2.88,-6.29,-3.41,3.46,-2.84,0.05,-5.02,-1.74,-4.09,-0.69,-1.03,2.71,0.71,-1.47,-1.28,-1.27,-1.15,-1.94,-1.52,1.26,2.93,-2.54,-1.27,-32.95
0.02,-0.02,-1.62,-2.18,-1.11,-5.87,-2.62,3.33,-2.89,-0.11,-5.0,-1.27,-4.09,-1.5,-0.89,3.24,0.92,-2.37,-1.28,-0.29,-1.1,-1.73,-1.97,2.0,4.0,-2.54,-0.79,-27.73
0.02,-0.025,-1.31,-2.12,0.13,-5.65,-2.12,3.33,-2.49,-0.06,-5.0,-0.63,-4.23,-1.5,-1.54,2.5,1.37,-3.8,-1.29,-0.29,-0.74,-1.53,-1.74,1.3,4.0,-2.2,-0.17,-25.78
0.02,-0.03,-1.18,-2.37,0.13,-5.44,-1.78,3.33,-2.49,0.6,-5.0,-1.21,-4.13,-1.43,-1.43,2.56,1.37,-3.56,-1.4,-2.04,-2.27,-2.36,-1.74,1.3,3.56,-1.93,0.03,-28.88
0.02,-0.035,-1.18,-2.78,0.18,-5.43,-1.3,1.83,-2.49,1.37,-4.55,-0.88,-4.36,-1.96,-1.14,1.77,0.37,-3.56,-1.05,-3.38,-3.04,-2.04,-1.49,1.3,3.49,-1.34,0.51,-31.15
