Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,2023-07-06,2023-07-07,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-14,2023-07-17,2023-07-18,2023-07-19,Sum
0.035,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,17.55
0.035,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,17.55
0.035,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,17.55
0.035,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,18.95
0.035,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,18.6
0.035,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,18.6
0.035,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,17.69
0.035,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,19.36
0.035,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,19.36
0.035,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,0.05,0.9,19.36
0.03,0.0,-1.49,-1.48,1.91,-2.1,0.84,-1.68,4.34,-2.07,0.03,-0.78,-0.21,-1.42,-0.2,2.64,-0.16,-0.98,-2.8,-1.27,-0.69,-1.45,-0.8,0.76,1.39,-2.71,-1.84,-12.22
0.03,-0.005,-1.46,-1.89,2.55,-2.36,1.04,-1.4,4.4,-2.21,0.66,-0.78,0.08,-2.18,-0.26,2.71,-0.16,-1.16,-2.86,-1.15,-0.98,-1.45,-0.8,0.91,1.39,-2.82,-1.84,-12.02
0.03,-0.01,-1.46,-2.73,3.44,-3.56,0.96,-1.19,4.35,-1.98,1.19,0.08,0.12,-2.18,-0.19,2.8,0.33,-1.11,-1.97,-1.58,-1.54,-1.94,-0.93,0.98,1.42,-2.84,-1.67,-11.2
0.03,-0.015,-1.0,-2.99,3.44,-3.64,0.96,-1.53,4.07,-1.98,1.19,1.25,0.12,-2.51,-0.19,2.85,0.33,-1.11,-1.73,-1.58,-1.46,-1.94,-1.24,1.26,2.33,-2.84,-1.1,-9.04
0.03,-0.02,-0.64,-2.99,5.39,-3.6,1.27,-1.66,4.02,-2.27,1.21,1.72,0.12,-3.32,-0.05,3.38,0.33,-2.01,-1.73,-0.6,-1.41,-1.42,-1.28,2.0,2.91,-2.84,-0.64,-4.11
0.03,-0.025,-0.33,-2.93,6.63,-3.38,1.77,-1.66,4.42,-2.22,1.21,2.28,0.12,-3.32,-0.12,2.87,0.78,-1.6,-1.74,-0.6,-0.66,-1.1,-1.38,1.3,2.91,-2.5,0.22,0.97
0.03,-0.03,-0.2,-3.18,6.63,-3.17,2.11,-1.66,4.42,-1.56,1.21,1.45,0.22,-3.07,-0.12,2.93,0.78,-1.36,-1.85,-2.35,-2.19,-1.93,-1.38,1.3,2.47,-2.23,0.42,-2.31
0.03,-0.035,-0.2,-3.59,6.68,-3.16,2.58,-2.22,4.42,-0.79,1.56,1.78,-0.01,-3.6,0.17,2.4,-0.22,-1.36,-1.5,-3.69,-2.96,-1.61,-1.47,1.3,2.61,-1.64,0.42,-4.1
0.03,-0.04,-0.87,-3.2,6.84,-2.9,2.61,-2.22,5.22,-0.79,1.56,2.29,-0.56,-3.09,0.16,1.97,-0.22,-1.57,-1.38,-3.74,-2.42,-1.86,-1.47,1.34,2.61,-0.87,0.33,-2.23
0.03,-0.045,-0.81,-1.74,6.84,-2.91,2.91,-2.4,5.93,0.03,1.56,2.29,-0.56,-2.33,0.25,1.87,-0.22,-1.25,-1.38,-2.86,-2.0,-1.73,-1.27,1.34,2.65,-0.87,0.09,3.43
0.03,-0.05,-1.04,-1.74,6.84,-2.57,2.93,-1.85,4.9,-0.05,2.3,3.18,-0.33,-2.33,0.25,1.87,0.74,-1.25,-1.38,-2.86,-2.13,-1.61,-2.0,2.43,2.6,-0.87,0.09,6.12
0.03,-0.055,-0.51,-1.84,6.78,0.78,3.51,-1.85,4.44,-0.05,3.63,3.18,-0.33,-2.63,0.33,2.28,0.56,-1.17,-1.33,-5.12,-2.13,-2.06,-2.0,2.43,1.85,-0.25,0.09,8.59
0.03,-0.06,-1.42,-1.85,6.78,0.78,3.51,-1.85,4.44,-0.01,3.63,3.18,-0.33,-3.15,0.33,2.28,0.56,-1.17,-1.61,-5.12,-2.13,-2.04,-2.0,2.43,1.62,-0.25,0.09,6.7
0.03,-0.065,-0.99,-1.85,6.38,0.78,3.18,-2.85,4.44,0.18,3.54,3.35,0.45,-3.15,0.93,1.35,0.47,-3.17,-1.32,-5.12,-2.13,-1.23,-2.0,2.43,1.85,0.63,0.89,7.04
0.03,-0.07,-0.99,-1.85,6.16,0.77,3.18,-5.05,6.02,-0.06,3.84,3.35,1.87,-1.98,0.93,1.95,0.47,-3.37,-1.61,-5.12,-1.15,-1.23,-1.18,2.55,1.85,0.43,0.89,10.67
0.03,-0.075,-0.99,-1.85,6.16,0.77,3.23,-6.38,6.02,0.18,3.84,3.35,1.87,-1.98,0.49,1.86,0.47,-3.37,-1.61,-5.12,-1.15,-1.23,-1.18,2.55,1.96,0.43,0.89,9.21
0.03,-0.08,-0.99,-1.69,6.16,1.48,2.86,-5.36,6.3,-0.32,4.45,3.21,1.88,-1.6,0.36,3.37,-0.63,-4.13,-1.29,-6.0,0.64,-1.23,-1.15,2.55,2.09,0.43,0.89,12.28
0.03,-0.085,-1.34,-1.69,6.16,1.48,2.86,-5.36,6.3,-1.22,4.45,3.21,2.61,-1.6,0.36,3.37,-0.63,-4.13,-1.29,-6.31,0.64,-1.23,-1.15,2.96,2.09,-0.16,0.89,11.27
0.03,-0.09,-1.34,-1.69,6.82,1.48,3.76,-5.36,6.37,-1.22,4.45,3.21,2.61,-1.6,0.36,3.37,-0.63,-4.13,-1.29,-5.92,0.33,-1.23,-1.15,2.96,2.09,-0.16,0.89,12.98
0.03,-0.095,-1.61,-1.69,6.83,1.81,3.76,-5.4,6.37,-1.22,4.45,3.95,2.61,-1.6,0.76,3.37,-0.63,-3.89,-1.37,-5.92,0.33,-1.23,-1.15,2.96,2.04,-0.38,0.89,14.04
0.03,-0.1,-1.69,-1.69,6.31,1.81,3.76,-5.4,6.37,-1.55,4.45,3.95,2.61,-1.6,0.68,4.19,-0.63,-3.89,-1.37,-5.97,0.33,-1.23,-1.15,2.96,1.69,-0.38,0.9,13.46
0.03,-0.105,-1.69,-1.69,6.31,1.1,3.44,-5.4,6.37,-1.55,4.45,2.59,2.61,-1.83,0.68,4.19,-0.63,-3.59,-1.37,-5.97,0.33,-1.37,-1.15,2.96,2.29,-0.38,0.9,11.6
0.03,-0.11,-1.94,-1.69,5.96,1.1,4.0,-5.4,6.73,-1.28,4.45,2.59,2.61,-1.42,0.87,4.19,-0.75,-3.59,-1.37,-5.97,0.33,-1.37,-1.15,2.96,2.29,-0.38,0.9,12.67
0.03,-0.115,-1.94,-0.73,5.41,1.1,4.0,-5.4,6.94,-1.28,4.45,2.59,3.74,-1.42,0.87,4.46,-0.75,-3.59,-1.37,-5.97,0.33,-1.37,-1.15,2.96,1.85,-0.38,0.9,14.25
0.03,-0.12,-1.94,-1.13,5.41,2.22,4.0,-5.4,6.94,-1.59,4.45,3.33,3.74,-1.42,0.87,4.46,-0.75,-3.59,-1.37,-5.97,0.33,-2.38,-1.15,2.96,1.85,-0.38,0.9,14.39
0.03,-0.125,-1.94,-0.62,5.41,1.9,4.0,-6.54,6.76,-2.81,4.45,3.33,3.74,-1.42,1.16,4.46,-0.54,-3.59,-1.37,-5.97,0.26,-2.05,-1.15,3.03,2.1,-0.38,0.9,13.12
0.03,-0.13,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.45,3.33,5.02,-1.42,1.16,4.46,-0.54,-3.59,-0.8,-5.97,0.21,-2.05,-1.11,3.03,2.1,-0.38,0.9,14.2
0.03,-0.135,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.33,5.02,-1.42,1.16,4.46,-0.54,-3.59,-0.8,-5.97,0.21,-2.05,-1.11,3.03,2.1,-0.38,0.9,14.12
0.03,-0.14,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.36,5.02,-1.42,1.16,4.46,-0.54,-4.15,-0.8,-5.6,0.64,-2.09,-1.11,3.03,3.16,-0.06,0.9,15.73
0.03,-0.145,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.36,5.02,-1.42,1.24,4.46,-0.54,-4.15,-0.8,-5.6,0.64,-2.09,-1.11,3.03,3.16,-0.06,0.9,15.81
0.03,-0.15,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,4.46,0.0,-4.15,-0.8,-5.6,0.64,-2.09,-0.92,3.03,3.16,-0.06,0.9,15.33
0.03,-0.155,-1.61,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,4.46,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,3.03,3.16,-0.06,0.9,15.99
0.03,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,4.46,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,3.03,3.16,-0.06,0.9,16.08
0.03,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,4.46,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,3.16,-0.06,0.9,16.65
0.03,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,4.46,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,3.16,-0.06,0.9,16.33
0.03,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,4.8,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,3.16,-0.06,0.9,16.67
0.03,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,4.8,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,3.16,-0.06,0.9,16.67
0.03,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.12,4.37,3.05,5.02,-1.42,1.24,4.8,0.0,-4.15,-0.47,-5.6,0.64,-2.09,-0.92,2.86,4.45,-0.06,0.9,17.86
0.03,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,6.38,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-5.6,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.1
0.03,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-5.6,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,16.9
0.03,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,17.51
0.03,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,17.51
0.03,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,17.51
0.03,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.91
0.03,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.49
0.03,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.49
0.03,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,0.0,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,17.58
0.03,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.25
0.03,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.25
0.03,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.47,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.25
0.025,0.0,-1.49,-1.47,1.91,-1.83,0.23,-3.86,4.03,-2.84,0.5,-0.82,0.19,-1.24,-0.81,2.64,-0.23,-0.98,-2.46,-0.96,-1.48,-1.51,-0.89,1.06,1.92,-2.36,-1.91,-14.66
0.025,-0.005,-1.46,-1.88,2.55,-2.09,0.43,-3.58,4.09,-2.98,1.13,-0.82,0.48,-2.0,-0.79,2.71,-0.23,-1.16,-2.52,-0.84,-1.77,-1.34,-0.89,1.21,1.92,-2.47,-1.91,-14.21
0.025,-0.01,-1.46,-2.72,3.44,-2.86,-0.04,-3.37,4.04,-2.75,1.66,0.04,0.52,-2.0,-0.72,2.8,0.26,-1.11,-1.63,-1.27,-1.77,-1.83,-1.02,0.98,1.95,-2.49,-1.74,-13.09
0.025,-0.015,-1.0,-2.98,3.44,-2.94,-0.04,-3.71,3.76,-2.75,1.66,1.21,0.52,-2.33,-0.72,2.85,0.26,-1.11,-1.39,-1.27,-1.69,-1.83,-1.33,1.26,2.86,-2.49,-1.17,-10.93
0.025,-0.02,-0.64,-2.98,5.39,-2.9,0.51,-3.84,3.71,-3.04,1.68,1.68,0.52,-3.14,-0.58,3.38,0.47,-2.01,-1.39,-0.29,-1.64,-1.62,-1.37,2.0,3.93,-2.49,-0.69,-5.35
0.025,-0.025,-0.33,-2.92,6.63,-2.68,1.01,-3.84,4.11,-2.99,1.68,2.24,0.52,-3.14,-0.65,2.87,0.92,-1.6,-1.4,-0.29,-0.74,-1.42,-1.47,1.3,3.93,-2.15,-0.07,-0.48
0.025,-0.03,-0.2,-3.17,6.63,-2.47,1.35,-3.84,4.11,-2.33,1.68,1.41,0.62,-2.89,-0.65,2.93,0.92,-1.36,-1.51,-2.04,-2.27,-2.25,-1.47,1.3,3.49,-1.88,0.13,-3.76
0.025,-0.035,-0.2,-3.58,6.68,-2.46,1.83,-5.34,4.11,-1.56,2.03,1.74,0.39,-3.42,-0.36,2.4,-0.08,-1.36,-1.16,-3.38,-3.04,-1.93,-1.56,1.3,3.42,-1.29,0.61,-6.21
0.025,-0.04,-0.87,-3.19,6.84,-2.2,1.86,-5.34,4.91,-1.56,2.03,2.25,-0.16,-2.91,-0.17,1.97,-0.08,-1.57,-1.05,-3.43,-2.5,-2.18,-1.56,1.34,3.42,-0.52,0.52,-4.15
0.025,-0.045,-0.81,-1.73,6.84,-2.21,2.16,-5.58,5.62,-0.74,2.03,2.25,-0.16,-2.15,-0.08,1.87,0.91,-1.25,-1.05,-2.69,-2.08,-2.05,-0.61,1.34,3.84,-0.52,0.28,3.43
0.025,-0.05,-1.04,-1.73,6.84,-1.87,2.18,-5.03,4.59,-0.82,2.75,3.14,-0.14,-2.15,-0.08,1.87,1.79,-1.25,-1.05,-2.69,-2.21,-2.66,-1.34,2.43,3.72,-0.52,0.28,5.01
0.025,-0.055,-0.51,-1.83,6.78,1.16,2.76,-5.03,4.44,-0.82,3.63,2.91,-0.13,-2.45,0.0,2.28,1.61,-1.17,-1.0,-5.12,-2.21,-3.11,-1.34,2.43,2.97,0.1,0.28,6.63
0.025,-0.06,-1.42,-1.84,6.78,1.16,2.76,-5.03,4.44,-0.78,3.63,2.91,-0.13,-2.97,0.0,2.28,1.61,-1.17,-1.27,-5.12,-2.21,-3.09,-1.34,2.43,2.61,0.1,0.28,4.62
0.025,-0.065,-0.99,-1.84,6.38,1.16,3.37,-6.03,4.44,-0.59,3.54,3.08,0.65,-2.97,0.6,1.35,1.52,-3.17,-0.98,-5.12,-2.21,-2.28,-1.34,2.43,2.84,0.63,0.88,5.35
0.025,-0.07,-0.99,-1.84,6.16,1.15,3.37,-5.51,6.02,-0.83,3.84,3.08,2.07,-1.8,0.6,1.95,1.52,-3.37,-1.27,-5.12,-1.15,-2.28,-0.91,2.55,2.84,0.43,0.88,11.39
0.025,-0.075,-0.99,-1.84,6.16,1.15,3.42,-6.84,6.02,-0.59,3.84,3.08,2.07,-1.8,0.16,1.86,1.52,-3.37,-1.27,-5.12,-1.15,-2.28,-0.91,2.55,2.95,0.43,0.88,9.93
0.025,-0.08,-0.99,-1.68,6.16,1.86,3.05,-5.82,6.3,-1.09,4.45,2.94,2.08,-1.42,0.03,3.37,0.42,-4.13,-0.95,-6.0,0.64,-2.28,-0.88,2.55,3.08,0.43,0.88,13.0
0.025,-0.085,-1.34,-1.68,6.16,1.86,3.05,-5.82,6.3,-1.92,4.45,2.94,2.81,-1.42,0.03,3.37,0.42,-4.13,-0.95,-6.31,0.64,-2.28,-0.88,2.96,3.08,-0.16,0.88,12.06
0.025,-0.09,-1.34,-1.39,6.82,1.86,3.76,-5.82,6.37,-1.92,4.45,2.94,2.81,-1.42,0.34,3.37,0.42,-4.13,-0.95,-5.92,0.33,-2.28,-0.88,2.96,3.08,-0.16,0.88,14.18
0.025,-0.095,-1.61,-2.2,6.83,1.81,3.76,-5.4,6.37,-1.92,4.45,3.68,2.81,-1.42,0.74,3.37,0.42,-3.89,-1.03,-5.92,0.33,-2.28,-0.88,2.96,3.03,-0.38,0.88,14.51
0.025,-0.1,-1.69,-2.2,6.31,1.81,3.76,-5.4,6.37,-2.25,4.45,3.68,2.81,-1.42,0.66,4.19,0.42,-3.89,-1.03,-5.97,0.33,-2.28,-0.88,2.96,2.68,-0.38,0.89,13.93
0.025,-0.105,-1.69,-2.2,6.31,1.1,3.44,-5.4,6.37,-2.25,4.45,2.32,2.81,-1.65,0.66,4.19,0.42,-3.59,-1.03,-5.97,0.33,-2.42,-0.88,2.96,2.9,-0.38,0.89,11.69
0.025,-0.11,-1.94,-2.2,5.96,1.1,4.0,-5.4,6.73,-1.98,4.45,2.32,2.81,-1.42,0.79,4.19,0.3,-3.59,-1.03,-5.97,0.33,-2.42,-0.88,2.96,2.9,-0.38,0.35,11.98
0.025,-0.115,-1.94,-0.73,5.41,1.1,4.0,-5.4,6.94,-1.98,4.45,2.32,3.94,-1.42,0.79,4.46,0.3,-3.59,-1.03,-5.97,0.33,-2.42,-0.88,2.96,2.46,-0.38,0.35,14.07
0.025,-0.12,-1.94,-1.13,5.41,2.22,4.0,-5.4,6.94,-2.29,4.45,3.06,3.94,-1.42,0.79,4.46,0.3,-3.59,-1.03,-5.97,0.33,-2.38,-0.88,2.96,2.46,-0.38,0.35,15.26
0.025,-0.125,-1.94,-0.62,5.41,1.9,4.0,-6.54,6.76,-2.81,4.45,3.06,3.94,-1.42,1.08,4.46,0.51,-3.59,-1.03,-5.97,0.26,-2.05,-0.88,3.03,2.87,-0.38,0.9,15.4
0.025,-0.13,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.45,3.06,5.02,-1.42,1.08,4.46,0.51,-3.59,-0.46,-5.97,0.21,-2.05,-0.84,3.03,2.87,-0.38,0.9,16.28
0.025,-0.135,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.06,5.02,-1.42,1.08,4.46,0.51,-3.59,-0.46,-5.97,0.21,-2.05,-0.84,3.03,2.87,-0.38,0.9,16.2
0.025,-0.14,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.36,5.02,-1.42,1.08,4.46,0.51,-4.15,-0.46,-5.6,0.64,-2.09,-0.84,3.03,3.93,-0.06,0.9,18.08
0.025,-0.145,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.37,3.36,5.02,-1.42,1.24,4.46,0.51,-4.15,-0.46,-5.6,0.64,-2.09,-0.84,3.03,3.93,-0.06,0.9,18.24
0.025,-0.15,-1.94,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,4.46,1.05,-4.15,-0.46,-5.6,0.64,-2.09,-0.92,3.03,3.93,-0.06,0.9,17.49
0.025,-0.155,-1.61,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,4.46,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,3.03,3.93,-0.06,0.9,18.15
0.025,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,4.46,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,3.03,3.93,-0.06,0.9,18.24
0.025,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.39,-4.02,4.37,3.36,5.02,-1.42,1.24,4.46,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,3.93,-0.06,0.9,18.81
0.025,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,4.46,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,3.93,-0.06,0.9,18.49
0.025,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,4.8,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,3.93,-0.06,0.9,18.83
0.025,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.37,3.05,5.02,-1.42,1.24,4.8,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,3.93,-0.06,0.9,18.83
0.025,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.12,4.37,3.05,5.02,-1.42,1.24,4.8,1.05,-4.15,-0.13,-5.6,0.64,-2.09,-0.92,2.86,4.45,-0.06,0.9,19.25
0.025,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,6.38,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-5.6,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.49
0.025,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-5.6,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.29
0.025,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.9
0.025,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.9
0.025,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.9
0.025,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.37,3.82,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,20.3
0.025,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.88
0.025,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.88
0.025,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.05,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,18.97
0.025,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.59
0.025,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.59
0.025,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,4.8,1.67,-4.83,-0.13,-6.17,0.24,-2.09,-0.92,3.48,4.19,-0.06,0.9,19.59
