Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
0.06,-0.085,-1.42,-1.49,5.83,0.85,0.55,-5.36,4.34,-1.07,4.75,3.8,3.02,-2.92,1.22,12.1
0.06,-0.09,-1.42,-1.49,5.95,0.85,0.62,-5.36,4.5,-1.07,4.75,3.8,3.02,-2.92,1.22,12.45
0.06,-0.095,-1.69,-1.49,6.87,1.18,0.62,-5.4,4.5,-1.07,4.75,5.35,3.02,-2.92,1.68,15.4
0.06,-0.1,-1.77,-1.49,6.31,1.18,0.62,-5.4,4.5,-1.41,4.75,5.35,3.02,-2.92,1.68,14.42
0.06,-0.105,-1.77,-1.49,6.31,0.47,0.62,-5.4,4.5,-1.41,4.75,5.35,3.02,-1.83,1.68,14.8
0.06,-0.11,-1.91,-1.49,5.96,0.47,4.0,-5.4,4.75,-1.14,4.75,5.35,3.02,-1.42,1.68,18.62
0.06,-0.115,-1.91,-1.31,5.41,0.47,4.0,-5.4,4.96,-1.14,4.75,5.35,4.15,-1.42,1.68,19.59
0.06,-0.12,-1.91,-1.38,5.41,1.48,4.0,-5.4,4.96,-1.88,4.75,5.35,4.15,-1.42,1.68,19.79
0.06,-0.125,-1.91,-0.17,5.41,1.9,4.0,-6.54,5.73,-2.81,4.75,5.35,4.15,-1.42,1.16,19.6
0.06,-0.13,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-2.81,4.75,5.35,5.02,-1.42,1.16,19.26
0.06,-0.135,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-2.81,4.75,5.35,5.02,-1.42,1.16,19.26
0.06,-0.14,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-2.81,4.75,4.49,5.02,-1.42,1.16,18.4
0.06,-0.145,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-2.81,4.75,4.49,5.02,-1.42,1.24,18.48
0.06,-0.15,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-4.02,4.75,4.49,5.02,-1.42,1.24,17.27
0.06,-0.155,-1.58,-2.69,6.25,2.74,4.0,-6.54,5.36,-4.02,4.75,4.49,5.02,-1.42,1.24,17.6
0.06,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,5.36,-4.02,4.75,4.49,5.02,-1.42,1.24,17.66
0.06,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.36,-4.02,4.75,4.49,5.02,-1.42,1.24,18.4
0.06,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.35,-4.02,4.75,4.03,5.02,-1.42,1.24,17.93
0.06,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.35,-4.02,4.75,4.03,5.02,-1.42,1.24,17.93
0.06,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.35,-4.02,4.75,4.03,5.02,-1.42,1.24,17.93
0.06,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.35,-4.12,4.75,4.03,5.02,-1.42,1.24,17.83
0.06,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.35,-4.12,4.75,4.8,5.02,-1.42,1.24,18.79
0.06,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.75,4.8,5.02,-1.42,1.24,18.62
0.06,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,4.8,5.02,-1.42,1.24,19.8
0.06,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,4.8,5.02,-1.42,1.24,19.8
0.06,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,4.8,5.02,-1.42,1.24,19.8
0.06,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,4.8,5.02,-1.42,1.24,21.2
0.06,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,4.8,5.02,-1.42,1.24,20.85
0.06,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,4.8,5.02,-1.42,1.24,20.85
0.06,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.89,5.02,-1.42,1.24,19.94
0.06,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.89,5.02,-1.42,1.24,19.94
0.06,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.89,5.02,-1.42,1.24,19.94
0.06,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.89,5.02,-1.42,1.24,19.94
0.055,0.0,-0.61,-0.67,2.43,-0.11,-0.8,-0.88,2.65,0.05,0.96,-0.16,-0.1,-1.58,0.46,1.64
0.055,-0.005,-0.58,-1.08,3.04,-0.37,-0.8,-0.6,2.57,-0.24,1.59,-0.16,0.19,-1.79,0.42,2.19
0.055,-0.01,-0.58,-1.86,2.5,-2.09,-0.8,-0.22,2.9,-0.27,1.37,0.06,0.19,-1.79,0.72,0.13
0.055,-0.015,-0.58,-2.12,2.5,-2.17,-0.8,-0.56,3.09,-0.27,1.37,1.23,0.19,-1.79,0.72,0.81
0.055,-0.02,-0.58,-2.12,4.48,-2.32,-0.8,-1.04,2.85,-0.46,1.38,1.23,0.19,-2.19,0.72,1.34
0.055,-0.025,0.45,-2.06,5.72,-2.1,-0.8,-1.04,2.85,-0.81,1.38,1.79,0.19,-2.19,0.65,4.03
0.055,-0.03,0.58,-2.5,5.72,-1.89,-0.8,-1.04,2.85,-0.15,1.38,0.87,0.19,-2.37,0.65,3.49
0.055,-0.035,0.58,-2.5,5.77,-2.18,-0.08,-1.6,2.85,0.62,1.62,1.2,0.19,-2.37,0.65,4.75
0.055,-0.04,0.58,-2.5,5.84,-1.91,0.07,-1.6,2.85,0.62,1.62,1.71,0.18,-2.16,0.64,5.94
0.055,-0.045,0.58,-1.65,5.84,-1.92,0.32,-2.4,3.62,0.7,1.62,2.27,0.18,-2.16,0.62,7.62
0.055,-0.05,0.51,-1.65,5.84,-1.58,0.34,-1.85,2.94,0.7,2.37,3.16,0.99,-2.16,0.62,10.23
0.055,-0.055,1.04,-1.65,5.84,0.14,1.66,-1.85,2.48,0.7,4.01,3.16,0.99,-2.14,0.7,15.08
0.055,-0.06,0.21,-1.65,5.84,0.14,1.66,-1.85,2.48,-0.47,4.01,3.16,0.99,-3.13,0.7,12.09
0.055,-0.065,-1.07,-1.65,5.44,0.14,0.92,-2.85,2.48,-0.28,3.84,3.33,1.77,-3.13,1.66,10.6
0.055,-0.07,-1.07,-1.65,5.83,0.13,0.92,-5.05,4.06,-0.28,4.35,3.33,2.83,-2.39,1.66,12.67
0.055,-0.075,-1.07,-1.65,5.83,0.13,0.92,-6.38,4.06,-0.17,4.35,3.33,2.83,-2.39,1.22,11.01
0.055,-0.08,-1.07,-1.49,5.83,0.85,0.55,-5.36,4.34,-0.17,4.75,3.8,2.84,-2.92,1.22,13.17
0.055,-0.085,-1.42,-1.49,5.83,0.85,0.55,-5.36,4.34,-1.07,4.75,3.8,3.02,-2.92,1.22,12.1
0.055,-0.09,-1.42,-1.49,5.95,0.85,0.62,-5.36,4.5,-1.07,4.75,3.8,3.02,-2.92,1.22,12.45
0.055,-0.095,-1.69,-1.49,6.87,1.18,0.62,-5.4,4.5,-1.07,4.75,5.35,3.02,-2.92,1.68,15.4
0.055,-0.1,-1.77,-1.49,6.31,1.18,0.62,-5.4,4.5,-1.41,4.75,5.35,3.02,-2.92,1.68,14.42
0.055,-0.105,-1.77,-1.49,6.31,0.47,0.62,-5.4,4.5,-1.41,4.75,5.35,3.02,-1.83,1.68,14.8
0.055,-0.11,-1.91,-1.49,5.96,0.47,4.0,-5.4,4.75,-1.14,4.75,5.35,3.02,-1.42,1.68,18.62
0.055,-0.115,-1.91,-1.31,5.41,0.47,4.0,-5.4,4.96,-1.14,4.75,5.35,4.15,-1.42,1.68,19.59
0.055,-0.12,-1.91,-1.38,5.41,1.48,4.0,-5.4,4.96,-1.88,4.75,5.35,4.15,-1.42,1.68,19.79
0.055,-0.125,-1.91,-0.17,5.41,1.9,4.0,-6.54,5.73,-2.81,4.75,5.35,4.15,-1.42,1.16,19.6
0.055,-0.13,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-2.81,4.75,5.35,5.02,-1.42,1.16,19.26
0.055,-0.135,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-2.81,4.75,5.35,5.02,-1.42,1.16,19.26
0.055,-0.14,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-2.81,4.75,4.49,5.02,-1.42,1.16,18.4
0.055,-0.145,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-2.81,4.75,4.49,5.02,-1.42,1.24,18.48
0.055,-0.15,-1.91,-2.69,6.25,2.74,4.0,-6.54,5.36,-4.02,4.75,4.49,5.02,-1.42,1.24,17.27
0.055,-0.155,-1.58,-2.69,6.25,2.74,4.0,-6.54,5.36,-4.02,4.75,4.49,5.02,-1.42,1.24,17.6
0.055,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,5.36,-4.02,4.75,4.49,5.02,-1.42,1.24,17.66
0.055,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.36,-4.02,4.75,4.49,5.02,-1.42,1.24,18.4
0.055,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.35,-4.02,4.75,4.03,5.02,-1.42,1.24,17.93
0.055,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.35,-4.02,4.75,4.03,5.02,-1.42,1.24,17.93
0.055,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.35,-4.02,4.75,4.03,5.02,-1.42,1.24,17.93
0.055,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,5.35,-4.12,4.75,4.03,5.02,-1.42,1.24,17.83
0.055,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.35,-4.12,4.75,4.8,5.02,-1.42,1.24,18.79
0.055,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.75,4.8,5.02,-1.42,1.24,18.62
0.055,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,4.8,5.02,-1.42,1.24,19.8
0.055,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,4.8,5.02,-1.42,1.24,19.8
0.055,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,4.8,5.02,-1.42,1.24,19.8
0.055,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,4.8,5.02,-1.42,1.24,21.2
0.055,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,4.8,5.02,-1.42,1.24,20.85
0.055,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,4.8,5.02,-1.42,1.24,20.85
0.055,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.89,5.02,-1.42,1.24,19.94
0.055,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.89,5.02,-1.42,1.24,19.94
0.055,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.89,5.02,-1.42,1.24,19.94
0.055,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.89,5.02,-1.42,1.24,19.94
0.05,0.0,-0.61,-0.67,2.21,-1.11,0.27,-1.15,2.77,-0.27,0.96,-0.56,-0.3,-1.72,0.46,0.28
0.05,-0.005,-0.58,-1.08,2.82,-1.37,0.27,-0.87,2.69,-0.56,1.59,-0.56,-0.01,-2.05,0.42,0.71
0.05,-0.01,-0.58,-1.86,2.28,-3.09,0.27,-0.57,3.02,-0.33,1.37,0.09,0.03,-2.05,0.72,-0.7
0.05,-0.015,-0.58,-2.12,2.28,-3.17,0.27,-0.91,3.21,-0.33,1.37,1.26,0.03,-2.05,0.72,-0.02
0.05,-0.02,-0.58,-2.12,4.23,-3.32,0.47,-1.04,2.97,-0.57,1.38,1.26,0.03,-2.99,0.72,0.44
0.05,-0.025,0.45,-2.06,5.47,-3.1,0.97,-1.04,2.97,-0.52,1.38,1.82,0.03,-2.99,0.65,4.03
0.05,-0.03,0.58,-2.5,5.47,-2.89,0.97,-1.04,2.97,0.14,1.38,0.9,0.03,-3.17,0.65,3.49
0.05,-0.035,0.58,-2.5,5.52,-3.12,1.69,-1.6,2.97,0.91,1.62,1.23,-0.28,-2.84,0.65,4.83
0.05,-0.04,0.58,-2.5,5.84,-2.86,1.84,-1.6,2.97,0.91,1.62,2.3,-0.29,-2.63,0.64,6.82
0.05,-0.045,0.58,-1.65,5.84,-2.87,2.09,-2.4,4.14,0.99,1.62,2.3,-0.29,-2.63,0.62,8.34
0.05,-0.05,0.51,-1.65,5.84,-2.53,2.11,-1.85,3.46,0.99,2.37,3.19,-0.27,-2.63,0.62,10.16
0.05,-0.055,1.04,-1.65,5.84,0.88,3.43,-1.85,3.0,0.99,4.01,3.19,-0.27,-2.61,0.7,16.7
0.05,-0.06,0.21,-1.65,5.84,0.88,3.43,-1.85,3.0,-0.18,4.01,3.19,-0.27,-3.13,0.7,14.18
0.05,-0.065,-1.07,-1.65,5.44,0.88,2.84,-2.85,3.0,0.01,3.84,3.36,0.51,-3.13,1.66,12.84
0.05,-0.07,-1.07,-1.65,5.83,0.87,2.84,-5.05,4.58,-0.23,4.35,3.36,2.83,-2.39,1.66,15.93
0.05,-0.075,-1.07,-1.65,5.83,0.87,2.89,-6.38,4.58,-0.12,4.35,3.36,2.83,-2.39,1.22,14.32
0.05,-0.08,-1.07,-1.49,5.83,1.59,2.52,-5.36,4.86,-0.62,4.75,3.83,2.84,-2.92,1.22,15.98
0.05,-0.085,-1.42,-1.49,5.83,1.59,2.52,-5.36,4.86,-1.52,4.75,3.83,3.02,-2.92,1.22,14.91
0.05,-0.09,-1.42,-1.49,5.95,1.59,3.42,-5.36,5.02,-1.52,4.75,3.83,3.02,-2.92,1.22,16.09
0.05,-0.095,-1.69,-1.49,6.87,1.92,3.42,-5.4,5.02,-1.52,4.75,4.99,3.02,-2.92,1.68,18.65
0.05,-0.1,-1.77,-1.49,6.31,1.92,3.42,-5.4,5.02,-1.62,4.75,4.99,3.02,-2.92,1.68,17.91
0.05,-0.105,-1.77,-1.49,6.31,1.21,3.42,-5.4,5.02,-1.62,4.75,3.63,3.02,-1.83,1.68,16.93
0.05,-0.11,-1.91,-1.49,5.96,1.21,4.0,-5.4,5.78,-1.35,4.75,3.63,3.02,-1.42,1.68,18.46
0.05,-0.115,-1.91,-1.31,5.41,1.21,4.0,-5.4,5.99,-1.35,4.75,3.63,4.15,-1.42,1.68,19.43
0.05,-0.12,-1.91,-1.38,5.41,2.22,4.0,-5.4,5.99,-1.88,4.75,4.37,4.15,-1.42,1.68,20.58
0.05,-0.125,-1.91,-0.17,5.41,1.9,4.0,-6.54,6.76,-2.81,4.75,4.37,4.15,-1.42,1.16,19.65
0.05,-0.13,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.75,4.37,5.02,-1.42,1.16,19.31
0.05,-0.135,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.75,4.37,5.02,-1.42,1.16,19.31
0.05,-0.14,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.75,3.51,5.02,-1.42,1.16,18.45
0.05,-0.145,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.75,3.51,5.02,-1.42,1.24,18.53
0.05,-0.15,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.75,3.51,5.02,-1.42,1.24,17.32
0.05,-0.155,-1.58,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.75,3.51,5.02,-1.42,1.24,17.65
0.05,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.75,3.51,5.02,-1.42,1.24,17.71
0.05,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.39,-4.02,4.75,3.51,5.02,-1.42,1.24,18.45
0.05,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.75,3.05,5.02,-1.42,1.24,17.98
0.05,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.75,3.05,5.02,-1.42,1.24,17.98
0.05,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.75,3.05,5.02,-1.42,1.24,17.98
0.05,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.12,4.75,3.05,5.02,-1.42,1.24,17.88
0.05,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,6.38,-4.12,4.75,3.82,5.02,-1.42,1.24,18.84
0.05,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.75,3.82,5.02,-1.42,1.24,17.64
0.05,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,3.82,5.02,-1.42,1.24,18.82
0.05,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,3.82,5.02,-1.42,1.24,18.82
0.05,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,3.82,5.02,-1.42,1.24,18.82
0.05,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.75,3.82,5.02,-1.42,1.24,20.22
0.05,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.82,5.02,-1.42,1.24,19.87
0.05,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,3.82,5.02,-1.42,1.24,19.87
0.05,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,2.91,5.02,-1.42,1.24,18.96
0.05,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,2.91,5.02,-1.42,1.24,18.96
0.05,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,2.91,5.02,-1.42,1.24,18.96
0.05,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.4,2.91,5.02,-1.42,1.24,18.96
0.045,0.0,-0.62,-0.67,2.78,-1.06,0.39,-1.15,3.72,-0.04,0.6,-0.91,-0.3,-1.72,0.46,1.48
0.045,-0.005,-0.59,-1.08,3.39,-1.32,0.39,-0.87,3.64,-0.33,1.23,-0.91,-0.01,-2.05,0.42,1.91
0.045,-0.01,-0.59,-1.86,2.85,-3.14,0.39,-0.57,3.97,-0.1,1.76,-0.26,0.03,-2.05,0.72,1.15
0.045,-0.015,-0.59,-2.12,2.85,-3.22,0.39,-0.91,4.16,-0.1,1.76,0.91,0.03,-2.05,0.72,1.83
0.045,-0.02,-0.59,-2.12,4.8,-3.37,0.59,-1.04,3.92,-0.34,1.77,0.91,0.03,-2.99,0.72,2.29
0.045,-0.025,0.44,-2.06,6.04,-3.15,1.09,-1.04,3.92,-0.29,1.77,1.47,0.03,-2.99,0.65,5.88
0.045,-0.03,0.57,-2.5,6.04,-2.94,1.09,-1.04,3.92,0.37,1.77,0.55,0.03,-3.17,0.65,5.34
0.045,-0.035,0.57,-2.5,6.09,-3.17,1.81,-1.6,3.92,1.14,2.01,1.44,-0.28,-2.84,0.65,7.24
0.045,-0.04,0.57,-2.5,6.5,-2.91,1.84,-1.6,3.92,1.14,2.01,1.95,-0.29,-2.63,0.64,8.64
0.045,-0.045,0.63,-1.65,6.5,-2.92,2.09,-2.4,5.09,1.22,2.01,1.95,-0.29,-2.63,0.62,10.22
0.045,-0.05,0.56,-1.65,6.5,-2.58,2.11,-1.85,4.41,1.22,2.76,2.84,-0.27,-2.63,0.62,12.04
0.045,-0.055,1.09,-1.65,6.44,0.77,3.43,-1.85,3.95,1.22,3.56,2.84,-0.27,-2.61,0.7,17.62
0.045,-0.06,0.26,-1.65,6.44,0.77,3.43,-1.85,3.95,0.05,3.56,2.84,-0.27,-3.13,0.7,15.1
0.045,-0.065,-1.07,-1.65,6.04,0.77,2.84,-2.85,3.95,0.24,3.39,3.01,0.51,-3.13,1.66,13.71
0.045,-0.07,-1.07,-1.65,5.79,0.76,2.84,-5.05,5.53,0.0,3.9,3.01,2.83,-2.39,1.66,16.16
0.045,-0.075,-1.07,-1.65,5.79,0.76,2.89,-6.38,5.53,0.11,3.9,3.01,2.83,-2.39,1.22,14.55
0.045,-0.08,-1.07,-1.49,5.79,1.48,2.52,-5.36,5.81,-0.39,4.3,2.87,2.84,-2.92,1.22,15.6
0.045,-0.085,-1.42,-1.49,5.79,1.48,2.52,-5.36,5.81,-1.29,4.3,2.87,3.02,-2.92,1.22,14.53
0.045,-0.09,-1.42,-1.49,5.91,1.48,3.42,-5.36,5.97,-1.29,4.3,2.87,3.02,-2.92,1.22,15.71
0.045,-0.095,-1.69,-1.49,6.83,1.81,3.42,-5.4,5.97,-1.29,4.3,4.03,3.02,-2.92,1.68,18.27
0.045,-0.1,-1.77,-1.49,6.31,1.81,3.42,-5.4,5.97,-1.62,4.3,4.03,3.02,-2.92,1.68,17.34
0.045,-0.105,-1.77,-1.49,6.31,1.1,3.42,-5.4,5.97,-1.62,4.3,2.67,3.02,-1.83,1.68,16.36
0.045,-0.11,-1.91,-1.49,5.96,1.1,4.0,-5.4,6.73,-1.35,4.3,2.67,3.02,-1.42,1.68,17.89
0.045,-0.115,-1.91,-1.31,5.41,1.1,4.0,-5.4,6.94,-1.35,4.3,2.67,4.15,-1.42,1.68,18.86
0.045,-0.12,-1.91,-1.38,5.41,2.22,4.0,-5.4,6.94,-1.88,4.3,3.41,4.15,-1.42,1.68,20.12
0.045,-0.125,-1.91,-0.17,5.41,1.9,4.0,-6.54,6.76,-2.81,4.3,3.41,4.15,-1.42,1.16,18.24
0.045,-0.13,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.41,5.02,-1.42,1.16,17.9
0.045,-0.135,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.41,5.02,-1.42,1.16,17.9
0.045,-0.14,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.51,5.02,-1.42,1.16,18.0
0.045,-0.145,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-2.81,4.3,3.51,5.02,-1.42,1.24,18.08
0.045,-0.15,-1.91,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,16.87
0.045,-0.155,-1.58,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,17.2
0.045,-0.16,-1.52,-2.69,6.25,2.74,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,17.26
0.045,-0.165,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.39,-4.02,4.3,3.51,5.02,-1.42,1.24,18.0
0.045,-0.17,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.045,-0.175,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.045,-0.18,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.02,4.3,3.05,5.02,-1.42,1.24,17.53
0.045,-0.185,-1.52,-2.69,6.25,3.48,4.0,-6.54,6.38,-4.12,4.3,3.05,5.02,-1.42,1.24,17.43
0.045,-0.19,-1.52,-2.69,6.44,3.48,4.0,-6.54,6.38,-4.12,4.3,3.82,5.02,-1.42,1.24,18.39
0.045,-0.195,-1.52,-2.69,6.44,3.48,4.0,-6.54,5.18,-4.12,4.3,3.82,5.02,-1.42,1.24,17.19
0.045,-0.2,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.045,-0.205,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.045,-0.21,-1.52,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,18.37
0.045,-0.215,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,4.3,3.82,5.02,-1.42,1.24,19.77
0.045,-0.22,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.045,-0.225,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,3.82,5.02,-1.42,1.24,19.42
0.045,-0.23,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.045,-0.235,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.045,-0.24,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.045,-0.245,-0.12,-2.69,6.44,3.48,3.75,-6.53,6.6,-4.12,3.95,2.91,5.02,-1.42,1.24,18.51
0.04,0.0,-0.62,-1.05,2.78,-1.67,0.29,-1.28,3.72,-1.2,0.32,-0.68,-0.71,-2.28,-0.2,-2.58
0.04,-0.005,-0.59,-1.46,3.39,-1.93,0.29,-1.0,3.64,-1.49,0.95,-0.68,-0.42,-2.61,-0.26,-2.17
0.04,-0.01,-0.59,-2.24,2.85,-3.13,0.29,-0.7,3.97,-1.26,1.48,0.0,-0.38,-2.61,-0.19,-2.51
0.04,-0.015,-0.59,-2.5,2.85,-3.21,0.29,-1.04,4.16,-1.26,1.48,1.17,-0.38,-2.61,-0.19,-1.83
0.04,-0.02,-0.59,-2.5,4.8,-3.36,0.59,-1.17,3.92,-1.55,1.5,1.17,-0.38,-3.42,-0.05,-1.04
0.04,-0.025,0.44,-2.44,6.04,-3.14,1.09,-1.17,3.92,-1.5,1.5,2.2,-0.38,-3.42,-0.12,3.02
0.04,-0.03,0.57,-2.69,6.04,-2.93,1.09,-1.17,3.92,-0.84,1.5,1.37,-0.38,-3.17,-0.12,3.19
0.04,-0.035,0.57,-2.69,6.09,-3.16,1.81,-1.73,3.92,-0.07,1.74,1.7,-0.69,-2.84,0.17,4.82
0.04,-0.04,0.57,-2.3,6.5,-2.9,1.84,-1.73,3.92,-0.07,1.74,2.21,-0.7,-2.63,0.16,6.61
0.04,-0.045,0.63,-0.84,6.5,-2.91,2.09,-2.4,5.09,0.01,1.74,2.21,-0.7,-2.63,0.25,9.04
0.04,-0.05,0.56,-0.84,6.5,-2.57,2.11,-1.85,4.41,0.01,2.51,3.1,-0.68,-2.63,0.25,10.88
0.04,-0.055,1.09,-0.94,6.44,0.78,3.43,-1.85,3.95,0.01,3.31,3.1,-0.68,-2.61,0.33,16.36
0.04,-0.06,0.26,-0.95,6.44,0.78,3.43,-1.85,3.95,0.05,3.31,3.1,-0.68,-3.13,0.33,15.04
0.04,-0.065,-1.07,-0.95,6.04,0.78,2.84,-2.85,3.95,0.24,3.18,3.27,0.1,-3.13,0.93,13.33
